"Draft","Seat","Colors","Archetype","Themes","Creatures","Noncreatures","Lands","Avg MV","Mainboard","Sideboard"
"4","3","Black/Blue","BU Tempo","Spells","9","14","17","3.26","Ponder, Prismatic Vista, Shefet Archfiend, Undercity Sewers, Faerie Conclave, Fabled Passage, Phantom Interference, Cut Down, Hypnotic Sprite, Picklock Prankster, Swamp, Swamp, Swamp, Swamp, Psychic Spiral, Lórien Revealed, Necromancy, Striped Riverwinder, Bitter Triumph, Miscalculation, Diresight, Preordain, Dinrova Horror, Island, Island, Island, Island, Island, Island, Island, Island, Shoreline Looter, Counterspell, Meticulous Archive, Mirrorshell Crab, Gonti, Lord of Luxury, Agent 13, Sharon Carter, Kasmina, Enigmatic Mentor, Moment of Truth, Dismember","Lingering Souls, Splash Lasher, Agonizing Remorse, Frost Trickster, Steam Vents, Contaminated Landscape, Seething Landscape, Start the TARDIS, Bane of Bala Ged, Vilespawn Spider, Graceful Restoration, Tax Collector, Basalt Monolith, Dragon Sniper, Foreboding Landscape, Tranquil Landscape, Honored Hydra"
"4","4","Red/Blue","RU Spellslinger","Spells","9","14","17","2.65","Fiery Islet, Mulldrifter, Prismari Campus, Eddymurk Crab, Fact or Fiction, Lightning Bolt, Consider, Young Pyromancer, Hieroglyphic Illumination, Daze, Mad Ratter, Coruscation Mage, Faebloom Trick, Serum Visionary, Ghostfire Slice, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Sprite Dragon, Burst Lightning, Island, Island, Island, Island, Island, Island, Island, Island, Improbable Alliance, Electrostatic Infantry, Into the Roil, Expressive Iteration, Brimstone Volley, Echoing Truth, Third Path Iconoclast, Abrade","Everflowing Chalice, Gingerbrute, Tandem Lookout, Noise Marine, Breeding Pool, Eldrazi Ravager, Painter's Studio // Defaced Gallery, Bloodbraid Elf, Prava of the Steel Legion, Propagator Drone, Rootbound Crag, Seismic Sense, Snare Thopter, Hordeling Outburst, Galewind Moose, Charging Strifeknight, Elite Interceptor, Shrine of Burning Rage, Collector's Vault, Anafenza, Kin-Tree Spirit"
"4","5","Green","G Counters","Enchantments, Elves, Creatures","16","7","17","2.30","Reclamation Sage, Avacyn's Pilgrim, Elves of Deep Shadow, Horizon Canopy, Eternal Witness, Scattered Groves, Arbor Elf, Jewel Thief, Nyxborn Hydra, Thrashing Brontodon, Renata, Called to the Hunt, Llanowar Elves, Trumpeting Herd, The Aesir Escape Valhalla, Wild Growth, Rishkar, Peema Renegade, Duskwatch Recruiter, Under the Skin, Rancor, Bridgeworks Battle, Joraga Treespeaker, Hunter's Talent, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Treetop Village, Lush Portico, Paradise Druid, Scurry Oak, Surrak, the Hunt Caller","Witch Enchanter, Requisition Raid, Deceptive Landscape, Justice, Vance Astrovik, Rubblebelt Maverick, Shroudstomper, Sheltering Landscape, Beast Within, Stampeding Scurryfoot, Trostani's Summoner, Stormkeld Vanguard, Timeless Witness, Rhox Veteran, Biomechan Engineer, Sonic Screwdriver, Fertile Ground, Vitu-Ghazi Guildmage, Pummeler for Hire"
"4","6","Blue/White","UW Control","Creatures","18","5","17","3.00","Talisman of Progress, Dawnbringer Cleric, Plumecreed Escort, Kor Skyfisher, Combat Thresher, Ephemerate, Grey Knight Paragon, Spyglass Siren, Touch the Spirit Realm, Wall of Omens, Whirler Rogue, Nurturing Pixie, Soulherder, Glimmerpoint Stag, Getaway Glamer, Ghostly Flicker, Riftwing Cloudskate, Flickerwisp, Island, Island, Island, Island, Island, Faerie Seer, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Fiend Hunter, Ominous Cemetery, Githzerai Monk, All-Fates Stalker, Cloudgoat Ranger","The Duke, Rebel Sentry, Glyph Elemental, Imperious Perfect, Omen of the Sea, Priest of the Blood Rite, Kitchen Finks, Shepherd of the Flock, Shattered Landscape, Temur Sabertooth, Adanto Vanguard, Shuri, Vibranium Technologist, Recruitment Officer, Dragoon's Lance, Thran Dynamo, Eldrazi Repurposer, Eldrazi Skyspawner, Law-Rune Enforcer, Indebted Spirit, Hedge Maze, Pierce Strider, Autarch Mammoth"
"4","7","Black/Blue","BU Tempo","Spells, Humans","12","11","17","2.39","Hard Evidence, A.I.M. Synthoids, Halo Forager, Stock Up, Fetid Pools, Duress, Brainstorm, Confounding Riddle, Floodpits Drowner, The Eldest Reborn, Canyon Crab, Triarch Praetorian, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Sicarian Infiltrator, Okoye, Dora Milaje Leader, Resentful Revelation, Night's Whisper, Demonic Tutor, Eden, Seat of the Sanctum, Hymn to Tourach, Island, Island, Island, Island, Island, Arms of Hadar, Goliath, Mass Manipulator, Faerie Dreamthief, Deep-Cavern Bat, Obsessive Stitcher, Watery Grave, Vampire Nighthawk","Meteor Sword, Wayfarer's Bauble, Talrand's Invocation, Honest Rutstein, Imperial Oath, Ash Barrens, Bonder's Ornament, Harmonize, Pestermite, Argyr, Tidal Spinner, Rampant Growth, Colossal Skyturtle, Spinewoods Armadillo, Sharae of Numbing Depths, Archive Dragon, Loxodon Warhammer, Lampad of Death's Vigil, Disruptive Stormbrood, Environmental Scientist"
"4","8","Black","B Midrange","Humans","14","9","17","2.87","Umbral Collar Zealot, Syr Konrad, the Grim, Victimize, Thought-Stalker Warlock, Order of Midnight, Blood Artist, Joo Dee, One of Many, Vampire Sovereign, Night Clubber, Unearth, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Curse of Disturbance, Bone Shards, Shriekmaw, Ravenous Chupacabra, Wreckage Wickerfolk, Call of the Death-Dweller, Forest, Bastion of Remembrance, Life // Death, Accursed Marauder, Spider Spawning, Faller's Faithful, Tortured Existence, Yahenni, Undying Partisan","Utopia Sprawl, Cactusfolk Sureshot, Elixir of Immortality, Leonardo, Leader in Blue, Icy Manipulator, Rise of the Witch-king, Mayhem Devil, Drown in Sorrow, Tolls of War, Wolfwillow Haven, Ka-Zar of the Savage Land, Raven's Crime, Pyretic Rebirth, Grafted Wargear, Spinewoods Paladin, Insidious Roots, Night Scythe, Skateboard, Bannerhide Krushok, Sakura-Tribe Elder, Spawning Pit, Grizzly Fate"
"5","1","Green/White","GW Counters","Humans, Creatures","16","7","17","3.22","Witch Enchanter, Combat Thresher, Horizon Canopy, Journey to Nowhere, Eternal Witness, Diligent Webkeepers, Scattered Groves, Llanowar Elves, Curse of Predation, Wolfwillow Haven, Momo, Playful Pet, Trostani's Summoner, Sprout Swarm, Spinewoods Armadillo, Dragon Sniper, Eldrazi Repurposer, Swords to Plowshares, Forest, Forest, Forest, Forest, Forest, Forest, Treetop Village, Elite Scaleguard, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Fiend Hunter, Goliath, Mass Manipulator, Emergency Eject, Scurry Oak, Anafenza, Kin-Tree Spirit, Cast Out, Mighty Mutanimals","Skoa, Embermage, Prophetic Prism, Stomping Ground, Wayfarer's Bauble, Spectral Procession, Treasure Keeper, Imperial Oath, Night Clubber, Wall of Omens, Basalt Monolith, Sandstone Oracle, Dauntless Scrapbot, Lluwen, Exchange Student, Sonic Screwdriver, Githzerai Monk, Gary Clone, Disruptive Stormbrood, Perilous Myr, Silent Clearing"
"5","2","Red/Blue","RU Spellslinger","Spells, Humans","13","10","17","2.61","Fiery Islet, Amethyst Dragon, Steam Vents, Thermo-Alchemist, Eddymurk Crab, Faithless Looting, Young Pyromancer, Hieroglyphic Illumination, Mishra's Bauble, Daze, Coruscation Mage, Iroh's Demonstration, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Sprite Dragon, Burst Lightning, Flametongue Kavu, Island, Island, Island, Island, Improbable Alliance, Electrostatic Infantry, Expressive Iteration, Monastery Swiftspear, Murmuring Mystic, Highway Robbery, Hearth Elemental, Khenra Spellspear, Third Path Iconoclast, Abrade","Talisman of Progress, Rimrock Knight, Timeline Culler, Kumano Faces Kakkazan, Blackcleave Cliffs, Porcelain Legionnaire, Sourbread Auntie, Resentful Revelation, Sontaran General, Goblin Surprise, Ka-Zar of the Savage Land, Snare Thopter, Faerie Seer, Twinshot Sniper, The Cave of Two Lovers, Coastline Marauders, Agent 13, Sharon Carter, Faller's Faithful, Seeker of the Way, Shrine of Burning Rage"
"5","3","Black/Red","BR Aristocrats","Humans","15","8","17","2.43","Choco-Comet, Justice, Vance Astrovik, Brawn, Amadeus Cho, Morbid Opportunist, Blood Crypt, Joo Dee, One of Many, Unearth, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Gut, True Soul Zealot, Reckless Pyrosurfer, Curse of Disturbance, Okoye, Dora Milaje Leader, Bone Shards, Skittering Precursor, Shock Brigade, Sawblade Skinripper, Geological Appraiser, Pyretic Rebirth, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Island, Judith, the Scourge Diva, Sheltered Thicket, Lampad of Death's Vigil, Cult Conscript, Power Word Kill, Goblin Bombardment, Sulfurous Springs, Weaponize the Monsters, Yahenni, Undying Partisan","Bitter Reunion, Noise Marine, Rift Bolt, Order of Midnight, Reckless Charge, Iraxxa, Empress of Mars, Reinforced Ronin, Getaway Glamer, Goblin Banneret, Peace Strider, Liliana's Devotee, Law-Rune Enforcer, At Knifepoint, Rabbit Battery, Brimstone Volley, Honored Hydra, Spawning Pit, Pinnacle Monk, Huskburster Swarm"
"5","4","Black/Blue","BU Tempo","Black/Blue","13","10","17","3.09","Circuit Mender, Sheoldred's Edict, Mulldrifter, Thought-Stalker Warlock, Go for the Throat, Waker of Waves, Unable to Scream, Floodpits Drowner, Behold the Unspeakable, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Intimidation Campaign, Unnerving Grasp, Demonic Tutor, Fell, Dinrova Horror, Island, Island, Island, Island, Island, Island, Island, Island, Shoreline Looter, Arms of Hadar, Ominous Cemetery, Gonti, Lord of Luxury, Remand, Deep-Cavern Bat, Slickshot Lockpicker, Red Guardian, Super-Soldier, Shi'ar Soldier, Vampire Nighthawk","Shefet Archfiend, Splash Lasher, Agonizing Remorse, Eternal Student, Blood Artist, Rise of the Witch-king, Bonesplitter, Ashnod's Altar, Psychic Spiral, Pack Guardian, The Last Ronin's Technique, Striped Riverwinder, Mouth of the Storm, Wreckage Wickerfolk, Flickerwisp, Foreboding Landscape, Chainweb Aracnir, Hedge Maze, Pierce Strider, Moment of Truth, Tortured Existence"
"5","5","Black/Blue","BU Reanimator","Spells","5","18","17","2.52","Lively Dirge, Faerie Conclave, Dance of the Dead, Fatal Push, Lose Focus, Halo Forager, Picklock Prankster, Victimize, Duress, Inquisition of Kozilek, Fact or Fiction, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Mishra's Factory, Necromancy, Shriekmaw, Wurmcoil Larva, Night's Whisper, Eden, Seat of the Sanctum, Hymn to Tourach, Diresight, Island, Island, Island, Memory Lapse, Fallaji Archaeologist, Animate Dead, Control Magic, Life // Death, Collector's Vault, Exhume, Watery Grave","Prismatic Vista, Seething Landscape, Ornithopter of Paradise, Bloodbraid Elf, Lord Skitter's Butcher, Graceful Restoration, Guarded Heir, Marauding Sphinx, Godless Shrine, Eviscerator's Insight, Reassembling Skeleton, Practiced Scrollsmith, Meticulous Archive, Spinewoods Paladin, Insidious Roots, Rise of the Ants, Echoing Truth, Hallowed Fountain"
"5","6","Red/White","RW Aggro","Soldiers","13","10","17","2.43","Oketra's Monument, Rally the Peasants, Inspiring Vantage, Sacred Foundry, Heartfire Hero, Imodane's Recruiter, Ahn-Crop Crasher, Mogg War Marshal, Rally at the Hornburg, Adanto Vanguard, Shuri, Vibranium Technologist, Greasewrench Goblin, Recruitment Officer, Samurai's Katana, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Hordeling Outburst, Goblin Trenches, Plains, Plains, Plains, Plains, Plains, Plains, Heroic Reinforcements, Grafted Wargear, Descendant of Storms, Thraben Inspector, Dalkovan Packbeasts, Sheltered by Ghosts, Battle Screech, Militia Bugler, Brazen Collector, Sunbaked Canyon","Rosie Cotton of South Lane, Meteor Sword, Heartfire Immolator, Bountiful Landscape, Dragon Trainer, Leonardo, Leader in Blue, Bane of Bala Ged, Essence Reliquary, Embereth Shieldbreaker, Sheltering Landscape, Tolls of War, Cliffhaven Kitesail, Archetype of Courage, Heirloom Blade, Shattered Landscape, Fire Magic, Accursed Marauder, Hero of the Dunes, Scout the City"
"5","7","Green/White","GW Counters","Enchantments, Creatures","17","6","17","2.96","Utopia Sprawl, Avacyn's Pilgrim, Aerie Auxiliary, Beanstalk Giant, Glyph Elemental, Glacier Godmaw, Elvish Mystic, Imperious Perfect, Thrashing Brontodon, Renata, Called to the Hunt, Blossom Prancer, Wild Growth, Harmonize, Duskwatch Recruiter, Temur Sabertooth, Bridgeworks Battle, Joraga Treespeaker, Timeless Witness, Hunter's Talent, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Plains, Devoted Druid, Fertile Ground, Lush Portico, Fyndhorn Elves, Surrak, the Hunt Caller","Dawnbringer Cleric, Cactusfolk Sureshot, Requisition Raid, Grey Knight Paragon, Golgari Rot Farm, Reflector Mage, Studious First-Year, Shepherd of the Flock, Cathar Commando, Underground Mortuary, Soulherder, Mage's Attendant, Flopsie, Bumi's Buddy, Mandibular Kite, Shepherd of the Clouds, Inspiring Overseer, Vitu-Ghazi Guildmage, Night Scythe, Ghor-Clan Rampager, Reprieve, Environmental Scientist"
"5","8","Blue","U Control","Artifacts, Humans","10","13","17","2.74","Simic Growth Chamber, Everflowing Chalice, Phantom Interference, Killmonger, Scourge of Wakanda, Ninja of the Deep Hours, Confounding Riddle, Irrigated Farmland, Omen of the Sea, Talrand's Invocation, Consider, Spyglass Siren, Sicarian Infiltrator, Lórien Revealed, Whirler Rogue, Pestermite, Argyr, Tidal Spinner, Talisman of Curiosity, Preordain, Ghostly Flicker, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Eldrazi Skyspawner, Mind Stone, Mask of Memory, Elite Interceptor, Meteor Golem, Kasmina, Enigmatic Mentor","Kor Skyfisher, Artisan of Kozilek, Eldrazi Ravager, The Underworld Cookbook, Prismari Campus, Ash Barrens, Primordial Pachyderm, Atraxi Warden, The Aesir Escape Valhalla, Signal Pest, Beast Within, Mad Ratter, Glimmerpoint Stag, Dream Beavers, Dragoon's Lance, The Neutrinos, Malevolent Rumble, Spider Spawning, Perilous Landscape, Cogwork Librarian"
"6","1","Red/White","RW Aggro","Artifacts, Creatures","17","6","17","2.13","Bonesplitter, Imodane's Recruiter, Swamp, Scrapwork Mutt, Mishra's Factory, Ahn-Crop Crasher, Mishra's Bauble, Accorder Paladin, Signal Pest, Cathar Commando, Arabella, Abandoned Doll, Rally at the Hornburg, Greasewrench Goblin, Overgrown Tomb, Snare Thopter, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Hordeling Outburst, Island, Twinshot Sniper, Plains, Plains, Plains, Plains, Plains, Grafted Wargear, Rabbit Battery, Goliath, Mass Manipulator, Forsaken Miner, Night Scythe, Cult Conscript, Perilous Myr, Shi'ar Soldier, Mighty Mutanimals","Cactusfolk Sureshot, Shefet Archfiend, Cut Down, Baleful Strix, Timeline Culler, Treasure Keeper, Lord Skitter's Butcher, Ashnod's Altar, Unearth, Primordial Pachyderm, Basalt Monolith, Wolfwillow Haven, Demonic Tutor, Duskwatch Recruiter, Call of the Death-Dweller, Hymn to Tourach, Reassembling Skeleton, Dauntless Scrapbot, Spawning Pit, Environmental Scientist"
"6","2","Red/Blue","RU Spellslinger","Spells, Humans","9","14","17","2.43","Fiery Islet, Staggershock, Chart a Course, Choco-Comet, Thermo-Alchemist, Brainstorm, Rise from the Tides, Young Pyromancer, Lórien Revealed, Daze, Chain Lightning, Coruscation Mage, Faebloom Trick, Miscalculation, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Sprite Dragon, Island, Island, Island, Island, Island, Island, Island, Improbable Alliance, Expressive Iteration, Counterspell, Monastery Swiftspear, Slickshot Lockpicker, Khenra Spellspear, Pinnacle Monk, Third Path Iconoclast, Abrade","Amethyst Dragon, Gingerbrute, Halo Forager, Opera Love Song, Bountiful Landscape, Spectral Procession, Diligent Webkeepers, Canyon Crab, Kumano Faces Kakkazan, Pestermite, Sandstone Oracle, Fireblast, The Neutrinos, Faerie Seer, Mandibular Kite, Shepherd of the Clouds, Shoreline Looter, Control Magic, Archive Dragon, Perilous Landscape, Harrier Strix"
"6","3","Blue/White","UW Control","Creatures","17","6","17","3.00","Talisman of Progress, Ponder, Prismatic Vista, Aerie Auxiliary, Grey Knight Paragon, Frost Trickster, Ninja of the Deep Hours, Journey to Nowhere, Irrigated Farmland, Floodpits Drowner, Atraxi Warden, Wall of Omens, Okoye, Dora Milaje Leader, Nurturing Pixie, Splitskin Doll, Mage's Attendant, Codecracker Hound, Swords to Plowshares, Flickerwisp, Island, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Sharae of Numbing Depths, Fiend Hunter, Meticulous Archive, Inspiring Overseer, Emergency Eject, All-Fates Stalker, Battle Screech, Hallowed Fountain","Simic Growth Chamber, The Duke, Rebel Sentry, Lita, Little Orphan Amphibian, Painter's Studio // Defaced Gallery, Scattered Groves, Ultimo, Civilization's End, Tolls of War, Guarded Heir, Blossom Prancer, Isolated Chapel, Recruitment Officer, Timeless Witness, Indebted Spirit, Spinewoods Paladin, Gary Clone, Anafenza, Kin-Tree Spirit, Twinmaw Stormbrood, Pummeler for Hire"
"6","4","Black/Red","BR Sneak and Show","Spells","7","16","17","2.43","Undercity Sewers, Lively Dirge, Dance of the Dead, Fatal Push, Oliphaunt, Sheoldred's Edict, Victor Timely, Wily Tycoon, Duress, Faithless Looting, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Sinister Starfish, Blackcleave Cliffs, Gut, True Soul Zealot, Sourbread Auntie, Bitter Triumph, Eviscerator's Insight, Reanimate, Pyretic Rebirth, Mountain, Mountain, Mountain, Mountain, Mountain, Diresight, Animate Dead, Fire Magic, Gonti, Lord of Luxury, Highway Robbery, Deep-Cavern Bat, Collector's Vault, Exhume","Charging Monstrosaur, Rimrock Knight, Vampire Sovereign, Intimidation Campaign, Thrashing Brontodon, Reckless Pyrosurfer, Cliffhaven Kitesail, Striped Riverwinder, Skittering Precursor, Flametongue Yearling, Temur Sabertooth, Talisman of Curiosity, Dinrova Horror, At Knifepoint, Coastline Marauders, Meteor Golem, Pierce Strider, Hero of the Dunes, Cogwork Librarian, Surrak, the Hunt Caller"
"6","5","Green/White","GW Counters","Elves","12","11","17","2.17","Reclamation Sage, Witch Enchanter, Oketra's Monument, Avacyn's Pilgrim, Requisition Raid, Fabled Passage, Ephemerate, A.I.M. Synthoids, Horizon Canopy, Glyph Elemental, Elvish Mystic, Arbor Elf, Essence Reliquary, Wild Growth, Beast Within, Rampant Growth, Trostani's Summoner, Propagator Drone, Eldrazi Repurposer, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Descendant of Storms, Sheltered by Ghosts, Malevolent Rumble, Lush Portico, Path to Exile, Sakura-Tribe Elder, Reprieve","Lingering Souls, Prophetic Prism, Circuit Mender, Leonardo, Leader in Blue, Rally the Peasants, Imperial Oath, Studious First-Year, Heirloom Blade, Meat Locker // Drowned Diner, Mana Tithe, Path to the World Tree, Flametongue Kavu, Goblin Trenches, Law-Rune Enforcer, Loxodon Warhammer, Seeker of the Way, Thopter Squadron, City of Brass, Sunbaked Canyon"
